SampleID,SweepID,OriginalFullSweepID,Stage2RegionID,RunNumber,ET_s,SA_deg,FY_N,FZ_N,IA_deg,P_kPa,P_psi,V_kph,V_mph,FZ_State_N,Pressure_State_psi,IA_State_deg,Speed_State_mph,ConditionID,Routing,ModelName
33781,65,65,65,4,725.924,6.022,-2261.16,1130.29,-0.02,83.42,12.0990480817495,40.19,24.9729082160184,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33782,65,65,65,4,725.934,5.965,-2254.88,1118.64,-0.01,83.83,12.1585135542203,40.21,24.9853356398632,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33783,65,65,65,4,725.944,5.952,-2246.58,1111.54,0.006,84.03,12.1875211017671,40.21,24.9853356398632,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33784,65,65,65,4,725.954,5.898,-2234.69,1099.81,-0.006,83.67,12.1353075161829,40.22,24.9915493517856,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33785,65,65,65,4,725.964,5.842,-2224.28,1095.53,-0.015,83.17,12.0627886473161,40.22,24.9915493517856,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33786,65,65,65,4,725.974,5.842,-2218.23,1097.63,-0.002,83.17,12.0627886473161,40.23,24.9977630637079,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33787,65,65,65,4,725.984,5.778,-2214.88,1109.56,-0.002,83.62,12.1280556292962,40.22,24.9915493517856,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33788,65,65,65,4,725.994,5.725,-2217.08,1121.58,-0.004,83.98,12.1802692148804,40.24,25.0039767756303,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33789,65,65,65,4,726.004,5.678,-2217.17,1130.23,-0.006,83.98,12.1802692148804,40.23,24.9977630637079,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33790,65,65,65,4,726.014,5.645,-2214.49,1135.4,0.003,83.62,12.1280556292962,40.23,24.9977630637079,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33791,65,65,65,4,726.024,5.614,-2209.54,1137.11,-0.016,83.17,12.0627886473161,40.23,24.9977630637079,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33792,65,65,65,4,726.034,5.578,-2202.65,1132.18,0.001,83.37,12.0917961948628,40.23,24.9977630637079,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33793,65,65,65,4,726.044,5.529,-2192.24,1121.27,0.012,83.83,12.1585135542203,40.24,25.0039767756303,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33794,65,65,65,4,726.054,5.504,-2181.76,1110.47,0.009,84.03,12.1875211017671,40.26,25.0164041994751,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33795,65,65,65,4,726.064,5.442,-2167.84,1099.46,0.003,83.88,12.165765441107,40.28,25.0288316233198,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33796,65,65,65,4,726.074,5.423,-2156.79,1093.64,-0,83.42,12.0990480817495,40.29,25.0350453352422,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33797,65,65,65,4,726.084,5.37,-2147.1,1097.74,-0.016,83.12,12.0555367604294,40.3,25.0412590471646,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33798,65,65,65,4,726.094,5.326,-2141.2,1106.36,0.017,83.37,12.0917961948628,40.29,25.0350453352422,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33799,65,65,65,4,726.104,5.288,-2139.76,1119.64,-0.015,83.83,12.1585135542203,40.28,25.0288316233198,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33800,65,65,65,4,726.114,5.256,-2137.22,1129.84,0.006,84.03,12.1875211017671,40.29,25.0350453352422,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33801,65,65,65,4,726.124,5.215,-2133.67,1136.03,-0.022,83.72,12.1425594030696,40.29,25.0350453352422,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33802,65,65,65,4,726.134,5.178,-2126.14,1138.43,-0.007,83.12,12.0555367604294,40.31,25.0474727590869,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33803,65,65,65,4,726.144,5.153,-2118.52,1133.63,-0.003,82.71,11.9960712879585,40.28,25.0288316233198,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33804,65,65,65,4,726.154,5.082,-2108.78,1124.24,0.003,82.97,12.0337810997693,40.29,25.0350453352422,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33805,65,65,65,4,726.164,5.06,-2098.3,1114.84,0.001,83.37,12.0917961948628,40.28,25.0288316233198,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33806,65,65,65,4,726.174,5.007,-2085,1103.49,-0.016,83.47,12.1062999686362,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33807,65,65,65,4,726.184,4.975,-2072.01,1097.41,0.012,83.22,12.0700405342027,40.26,25.0164041994751,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33808,65,65,65,4,726.194,4.937,-2062.43,1096.95,0.015,82.56,11.9743156272985,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33809,65,65,65,4,726.204,4.898,-2055.58,1103.8,0.007,82.26,11.9308043059783,40.21,24.9853356398632,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33810,65,65,65,4,726.214,4.857,-2050.78,1115.04,-0.006,82.46,11.9598118535251,40.21,24.9853356398632,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33811,65,65,65,4,726.224,4.824,-2050.8,1125.86,-0.026,82.97,12.0337810997693,40.21,24.9853356398632,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33812,65,65,65,4,726.234,4.781,-2048.9,1135.29,-0.007,83.07,12.0482848735427,40.2,24.9791219279408,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33813,65,65,65,4,726.244,4.735,-2044.06,1136.49,-0.013,82.86,12.0178269486186,40.19,24.9729082160184,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33814,65,65,65,4,726.254,4.684,-2034.35,1133.93,-0.009,82.46,11.9598118535251,40.18,24.9666945040961,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33815,65,65,65,4,726.264,4.642,-2022.53,1126.39,-0.006,82.26,11.9308043059783,40.17,24.9604807921737,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33816,65,65,65,4,726.274,4.615,-2008.71,1113.26,0.012,82.71,11.9960712879585,40.17,24.9604807921737,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33817,65,65,65,4,726.284,4.574,-1994.13,1102.44,0.016,83.22,12.0700405342027,40.15,24.948053368329,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33818,65,65,65,4,726.294,4.552,-1979.59,1089.26,0.012,83.32,12.0845443079761,40.16,24.9542670802513,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33819,65,65,65,4,726.304,4.495,-1965.68,1089.49,-0.01,83.07,12.0482848735427,40.16,24.9542670802513,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33820,65,65,65,4,726.314,4.443,-1954.03,1096.94,-0.01,82.56,11.9743156272985,40.16,24.9542670802513,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33821,65,65,65,4,726.324,4.412,-1949.24,1106.95,-0.025,82.61,11.9815675141852,40.15,24.948053368329,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33822,65,65,65,4,726.334,4.368,-1948.83,1123.97,-0.002,82.97,12.0337810997693,40.18,24.9666945040961,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33823,65,65,65,4,726.344,4.323,-1944.72,1132.25,-0.009,83.42,12.0990480817495,40.19,24.9729082160184,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33824,65,65,65,4,726.354,4.295,-1939.93,1136.73,-0.006,83.52,12.1135518555229,40.18,24.9666945040961,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33825,65,65,65,4,726.364,4.259,-1932.26,1132.82,-0.015,83.12,12.0555367604294,40.19,24.9729082160184,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33826,65,65,65,4,726.374,4.222,-1921.13,1127.76,-0.013,82.76,12.0033231748452,40.2,24.9791219279408,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33827,65,65,65,4,726.384,4.19,-1907.92,1115.72,-0.01,82.81,12.0105750617319,40.24,25.0039767756303,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33828,65,65,65,4,726.394,4.137,-1894.02,1104.96,-0.009,83.42,12.0990480817495,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33829,65,65,65,4,726.404,4.095,-1876.88,1094.94,0.02,83.98,12.1802692148804,40.24,25.0039767756303,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33830,65,65,65,4,726.414,4.055,-1860.16,1090.3,-0.009,84.03,12.1875211017671,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33831,65,65,65,4,726.424,4.019,-1845.72,1095.16,-0.012,83.72,12.1425594030696,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33832,65,65,65,4,726.434,4,-1834.86,1106.21,-0.003,83.02,12.041032986656,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33833,65,65,65,4,726.444,3.95,-1830.83,1120.12,-0.009,82.86,12.0178269486186,40.24,25.0039767756303,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33834,65,65,65,4,726.454,3.908,-1826.23,1132.54,0.02,82.91,12.0250788355053,40.25,25.0101904875527,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33835,65,65,65,4,726.464,3.872,-1821.36,1135.97,0.006,83.47,12.1062999686362,40.25,25.0101904875527,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33836,65,65,65,4,726.474,3.821,-1813.69,1133.63,-0.006,83.83,12.1585135542203,40.25,25.0101904875527,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33837,65,65,65,4,726.484,3.801,-1801.86,1130.07,-0.006,83.52,12.1135518555229,40.24,25.0039767756303,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33838,65,65,65,4,726.494,3.757,-1787.96,1119.95,-0.007,83.17,12.0627886473161,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33839,65,65,65,4,726.504,3.687,-1771.33,1109.31,-0,82.86,12.0178269486186,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33840,65,65,65,4,726.514,3.671,-1753.34,1099.41,0.003,83.22,12.0700405342027,40.22,24.9915493517856,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33841,65,65,65,4,726.524,3.617,-1731.85,1094.75,-0.01,83.67,12.1353075161829,40.23,24.9977630637079,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33842,65,65,65,4,726.534,3.583,-1716.85,1099.33,0.004,83.77,12.1498112899563,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33843,65,65,65,4,726.544,3.545,-1701.71,1110.02,-0.006,83.37,12.0917961948628,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33844,65,65,65,4,726.554,3.51,-1692.86,1124.22,-0.004,82.81,12.0105750617319,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33845,65,65,65,4,726.564,3.445,-1685.43,1133.24,0.006,82.76,12.0033231748452,40.23,24.9977630637079,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33846,65,65,65,4,726.574,3.406,-1681.22,1139.65,-0.019,83.17,12.0627886473161,40.24,25.0039767756303,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33847,65,65,65,4,726.584,3.387,-1673.03,1139.94,0.001,83.62,12.1280556292962,40.24,25.0039767756303,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33848,65,65,65,4,726.594,3.33,-1660.5,1132.36,-0.006,83.52,12.1135518555229,40.23,24.9977630637079,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33849,65,65,65,4,726.604,3.298,-1644.53,1123.42,-0.004,83.02,12.041032986656,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33850,65,65,65,4,726.614,3.257,-1627.2,1114.14,0.004,82.51,11.9670637404118,40.24,25.0039767756303,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33851,65,65,65,4,726.624,3.217,-1607.04,1099.07,-0.007,82.41,11.9525599666384,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33852,65,65,65,4,726.634,3.176,-1586.25,1093.6,-0.018,82.76,12.0033231748452,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33853,65,65,65,4,726.644,3.127,-1564.94,1097.32,-0.012,83.17,12.0627886473161,40.27,25.0226179113974,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33854,65,65,65,4,726.654,3.116,-1548.5,1107.24,-0.007,83.17,12.0627886473161,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33855,65,65,65,4,726.664,3.077,-1534.83,1120.18,-0.004,82.66,11.9888194010718,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33856,65,65,65,4,726.674,3.026,-1527.46,1131.37,0.012,82.11,11.9090486453183,40.25,25.0101904875527,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33857,65,65,65,4,726.684,2.972,-1519.14,1135.75,-0.006,82.06,11.9017967584316,40.25,25.0101904875527,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33858,65,65,65,4,726.694,2.944,-1508.77,1141.75,-0.009,82.41,11.9525599666384,40.25,25.0101904875527,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33859,65,65,65,4,726.704,2.913,-1498.56,1133.84,0.023,82.86,12.0178269486186,40.24,25.0039767756303,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33860,65,65,65,4,726.714,2.865,-1483.08,1125.34,-0.013,82.86,12.0178269486186,40.23,24.9977630637079,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33861,65,65,65,4,726.724,2.82,-1464.38,1111.24,-0.002,82.41,11.9525599666384,40.21,24.9853356398632,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33862,65,65,65,4,726.734,2.812,-1444.31,1101.03,0.007,81.8,11.8640869466208,40.19,24.9729082160184,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33863,65,65,65,4,726.744,2.748,-1423.51,1093.82,-0.002,81.75,11.8568350597341,40.19,24.9729082160184,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33864,65,65,65,4,726.754,2.716,-1402.8,1091.29,-0.01,82.11,11.9090486453183,40.18,24.9666945040961,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33865,65,65,65,4,726.764,2.666,-1382.88,1101.98,-0.007,82.61,11.9815675141852,40.16,24.9542670802513,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33866,65,65,65,4,726.774,2.641,-1369.16,1112.63,-0.015,82.61,11.9815675141852,40.18,24.9666945040961,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33867,65,65,65,4,726.784,2.599,-1358.37,1124.12,0.012,82.21,11.9235524190917,40.19,24.9729082160184,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33868,65,65,65,4,726.794,2.539,-1348.02,1132.78,-0.003,81.7,11.8495831728474,40.17,24.9604807921737,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33869,65,65,65,4,726.804,2.501,-1337.57,1135.35,-0.025,81.65,11.8423312859608,40.16,24.9542670802513,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33870,65,65,65,4,726.814,2.466,-1322.44,1130.45,-0.009,82.11,11.9090486453183,40.15,24.948053368329,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33871,65,65,65,4,726.824,2.41,-1305.73,1121.09,-0.018,82.61,11.9815675141852,40.14,24.9418396564066,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33872,65,65,65,4,726.834,2.375,-1286.35,1108.03,-0.006,82.51,11.9670637404118,40.16,24.9542670802513,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33873,65,65,65,4,726.844,2.33,-1264.15,1096.43,-0.006,82.16,11.916300532205,40.19,24.9729082160184,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33874,65,65,65,4,726.854,2.279,-1241.33,1089.51,-0.003,82.11,11.9090486453183,40.18,24.9666945040961,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33875,65,65,65,4,726.864,2.268,-1220.66,1087.67,-0.003,82.46,11.9598118535251,40.2,24.9791219279408,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33876,65,65,65,4,726.874,2.195,-1200.72,1092.73,-0.006,83.12,12.0555367604294,40.21,24.9853356398632,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33877,65,65,65,4,726.884,2.162,-1183.55,1103.78,-0.012,83.47,12.1062999686362,40.23,24.9977630637079,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33878,65,65,65,4,726.894,2.138,-1169.95,1116.37,0.003,83.27,12.0772924210894,40.22,24.9915493517856,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33879,65,65,65,4,726.904,2.083,-1156.89,1124.12,-0,82.66,11.9888194010718,40.23,24.9977630637079,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33880,65,65,65,4,726.914,2.067,-1142.4,1127.11,-0.004,82.31,11.938056192865,40.23,24.9977630637079,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33881,65,65,65,4,726.924,2.02,-1126.59,1125.6,0.01,82.46,11.9598118535251,40.24,25.0039767756303,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33882,65,65,65,4,726.934,2.005,-1109.87,1120.27,-0.004,82.86,12.0178269486186,40.23,24.9977630637079,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33883,65,65,65,4,726.944,1.945,-1089.77,1107.35,0.003,83.12,12.0555367604294,40.24,25.0039767756303,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33884,65,65,65,4,726.954,1.913,-1069.01,1096.44,0.013,82.86,12.0178269486186,40.23,24.9977630637079,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33885,65,65,65,4,726.964,1.846,-1048.15,1082.53,-0.002,82.26,11.9308043059783,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33886,65,65,65,4,726.974,1.844,-1027.46,1082.04,0.001,81.9,11.8785907203942,40.26,25.0164041994751,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33887,65,65,65,4,726.984,1.78,-1006.81,1086.66,-0,82.06,11.9017967584316,40.27,25.0226179113974,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33888,65,65,65,4,726.994,1.751,-989.58,1094.8,-0.016,82.61,11.9815675141852,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33889,65,65,65,4,727.004,1.691,-974.51,1107.92,-0.016,82.81,12.0105750617319,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33890,65,65,65,4,727.014,1.664,-960.23,1114.86,0.003,82.56,11.9743156272985,40.26,25.0164041994751,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33891,65,65,65,4,727.024,1.616,-944.35,1119.51,-0.003,82.06,11.9017967584316,40.28,25.0288316233198,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33892,65,65,65,4,727.034,1.6,-925.81,1117.72,0.015,81.6,11.8350793990741,40.26,25.0164041994751,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33893,65,65,65,4,727.044,1.553,-907.77,1111,0.007,82,11.8930944941676,40.27,25.0226179113974,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33894,65,65,65,4,727.054,1.495,-887.64,1101.89,0.006,82.46,11.9598118535251,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33895,65,65,65,4,727.064,1.476,-866,1090.84,-0.016,82.71,11.9960712879585,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33896,65,65,65,4,727.074,1.413,-843.3,1079.12,0.009,82.51,11.9670637404118,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33897,65,65,65,4,727.084,1.394,-820.36,1073.84,-0.013,82,11.8930944941676,40.25,25.0101904875527,1050,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33898,65,65,65,4,727.094,1.351,-797.66,1074.71,-0.007,81.8,11.8640869466208,40.27,25.0226179113974,1050,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33899,65,65,65,4,727.104,1.289,-777.77,1084.43,-0.004,82.31,11.938056192865,40.27,25.0226179113974,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33900,65,65,65,4,727.114,1.248,-759.91,1090.26,-0.012,83.02,12.041032986656,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33901,65,65,65,4,727.124,1.243,-742.85,1099.47,0.004,83.42,12.0990480817495,40.26,25.0164041994751,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33902,65,65,65,4,727.134,1.205,-724.94,1106.35,0.003,83.42,12.0990480817495,40.23,24.9977630637079,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33903,65,65,65,4,727.144,1.142,-704.94,1105.81,0.004,82.91,12.0250788355053,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33904,65,65,65,4,727.154,1.109,-682.95,1101.08,0.029,82.56,11.9743156272985,40.23,24.9977630637079,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33905,65,65,65,4,727.164,1.049,-661.86,1095.81,-0.019,82.76,12.0033231748452,40.23,24.9977630637079,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33906,65,65,65,4,727.174,1.039,-639.84,1085.23,0.009,83.07,12.0482848735427,40.21,24.9853356398632,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33907,65,65,65,4,727.184,0.992,-616.27,1074.43,0.006,83.32,12.0845443079761,40.21,24.9853356398632,1050,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33908,65,65,65,4,727.194,0.919,-594.82,1069.18,0.001,83.02,12.041032986656,40.19,24.9729082160184,1050,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33909,65,65,65,4,727.204,0.879,-573.53,1067.11,0.012,82.41,11.9525599666384,40.21,24.9853356398632,1050,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33910,65,65,65,4,727.214,0.84,-550.84,1073.33,0.012,82.06,11.9017967584316,40.18,24.9666945040961,1050,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33911,65,65,65,4,727.224,0.796,-531.45,1080.89,-0.016,82.16,11.916300532205,40.17,24.9604807921737,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
33912,65,65,65,4,727.234,0.772,-510.97,1091.74,0.007,82.71,11.9960712879585,40.17,24.9604807921737,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
